gender,age_at_enrollment,gpa,tuition_debt,scholarship,failed_subjects,credits_enrolled,credits_passed,warning_level,target_binary,source_target
0,41,12.38,0,0,3,13,10,1,0,Enrolled
0,27,0.0,0,0,14,14,0,2,1,Dropout
0,18,12.33,0,1,0,12,12,0,0,Graduate
0,20,11.83,1,0,7,12,5,2,1,Dropout
0,32,0.0,0,0,10,10,0,2,1,Dropout
0,19,11.23,0,0,3,10,7,1,1,Dropout
0,41,0.0,0,0,12,12,0,2,1,Dropout
0,38,5.0,0,0,9,10,1,2,1,Dropout
1,35,0.0,0,0,13,13,0,2,1,Dropout
0,27,12.12,0,0,5,12,7,1,1,Dropout
0,19,12.25,0,0,2,12,10,0,0,Graduate
0,18,12.2,0,0,2,12,10,0,0,Enrolled
0,39,0.0,0,0,10,10,0,2,1,Dropout
0,37,0.0,0,0,10,10,0,2,1,Dropout
0,37,0.0,0,0,16,16,0,2,1,Dropout
0,35,12.34,0,1,0,29,29,0,0,Graduate
0,49,10.53,0,0,6,22,16,2,0,Graduate
0,52,10.69,0,0,1,27,26,1,0,Graduate
0,18,13.67,0,0,0,10,10,0,0,Graduate
0,30,14.5,0,1,1,13,12,0,0,Graduate
0,21,13.53,0,0,0,15,15,0,0,Graduate
1,20,0.0,0,0,10,10,0,2,1,Dropout
1,18,0.0,1,0,10,10,0,2,0,Enrolled
1,19,0.0,0,0,0,0,0,2,1,Dropout
1,18,13.25,0,0,0,16,16,0,0,Graduate
1,20,12.8,0,0,3,14,11,1,0,Enrolled
0,21,13.92,0,0,3,12,9,1,0,Enrolled
0,22,13.2,0,1,2,10,8,0,0,Graduate
0,20,11.5,1,0,7,12,5,2,0,Enrolled
0,20,13.58,0,0,2,12,10,0,0,Enrolled
0,19,12.9,0,1,0,12,12,0,0,Graduate
0,18,15.23,0,1,0,15,15,0,0,Graduate
1,21,11.08,0,0,1,10,9,1,0,Graduate
0,19,5.83,1,0,12,14,2,2,0,Enrolled
0,37,0.0,0,0,12,12,0,2,1,Dropout
0,45,13.93,0,0,0,19,19,0,0,Enrolled
1,38,0.0,1,0,12,12,0,2,1,Dropout
1,55,0.0,0,0,10,10,0,2,1,Dropout
0,28,12.38,1,0,3,12,9,1,1,Dropout
0,46,12.39,0,0,4,17,13,1,0,Graduate
0,22,0.0,0,0,0,0,0,2,0,Graduate
0,46,12.58,0,0,3,12,9,1,1,Dropout
0,28,12.12,0,0,2,10,8,0,0,Enrolled
0,18,12.5,1,0,4,10,6,1,1,Dropout
1,18,0.0,0,1,0,0,0,2,0,Enrolled
1,21,13.83,0,1,0,12,12,0,0,Graduate
0,18,11.0,0,0,7,12,5,2,0,Enrolled
0,34,5.5,0,0,9,10,1,2,1,Dropout
0,21,11.6,0,1,2,12,10,1,1,Dropout
0,18,13.0,0,1,1,12,11,0,0,Graduate
1,20,0.0,0,0,0,0,0,2,0,Graduate
0,18,12.12,0,0,2,10,8,0,0,Enrolled
1,21,10.98,0,0,2,10,8,1,0,Enrolled
1,19,11.25,0,0,9,12,3,2,1,Dropout
1,22,12.42,0,0,0,12,12,0,0,Graduate
1,23,5.5,0,0,11,12,1,2,1,Dropout
1,19,0.0,0,0,0,0,0,2,1,Dropout
1,18,10.92,0,0,4,10,6,1,0,Enrolled
1,19,0.0,1,1,0,0,0,2,1,Dropout
1,19,11.12,0,0,4,10,6,1,0,Enrolled
1,19,11.75,0,0,2,10,8,1,0,Enrolled
1,22,12.67,0,0,3,15,12,1,0,Enrolled
1,18,15.86,0,1,0,12,12,0,0,Graduate
1,18,11.9,0,0,3,12,9,1,1,Dropout
1,19,11.29,1,0,5,12,7,1,1,Dropout
1,18,0.0,0,0,0,0,0,2,0,Graduate
1,21,13.27,0,0,2,12,10,0,0,Enrolled
1,18,10.67,0,0,4,12,8,1,0,Enrolled
1,19,12.87,0,0,1,12,11,0,0,Graduate
1,27,5.75,1,0,10,12,2,2,1,Dropout
1,20,12.09,1,0,3,22,19,1,0,Enrolled
1,20,13.0,0,0,2,12,10,0,0,Graduate
1,18,12.89,0,0,0,16,16,0,0,Graduate
1,18,13.13,0,0,1,12,11,0,0,Enrolled
1,18,12.7,0,0,0,12,12,0,0,Graduate
1,18,11.58,0,0,5,10,5,1,1,Dropout
1,18,12.7,0,0,0,10,10,0,0,Enrolled
0,18,12.13,0,0,1,15,14,0,0,Graduate
0,37,0.0,0,0,10,10,0,2,1,Dropout
0,36,11.67,0,1,0,12,12,1,0,Graduate
0,26,11.83,0,0,7,12,5,2,1,Dropout
0,19,14.12,0,0,2,10,8,0,0,Graduate
0,24,11.6,0,0,2,12,10,1,1,Dropout
0,19,13.08,0,1,0,12,12,0,1,Dropout
0,20,12.32,0,1,4,15,11,1,0,Graduate
0,19,14.31,0,0,1,12,11,0,0,Graduate
0,21,12.33,0,0,2,10,8,0,0,Graduate
0,50,10.75,0,0,4,14,10,1,1,Dropout
0,47,12.13,0,0,4,14,10,1,1,Dropout
0,24,10.97,0,0,7,26,19,2,1,Dropout
0,48,5.0,0,0,9,10,1,2,1,Dropout
0,18,14.25,0,1,1,12,11,0,0,Graduate
1,32,11.75,0,0,5,13,8,1,1,Dropout
1,20,12.38,0,0,3,10,7,1,1,Dropout
1,24,0.0,1,0,10,10,0,2,1,Dropout
1,53,12.0,0,0,2,10,8,0,0,Graduate
1,42,0.0,1,0,8,8,0,2,1,Dropout
1,52,13.9,0,0,0,10,10,0,0,Graduate
1,54,13.06,0,0,0,24,24,0,0,Enrolled
1,49,12.0,0,0,0,10,10,0,0,Graduate
1,18,12.81,0,1,0,12,12,0,0,Graduate
1,37,12.5,0,0,3,10,7,1,0,Graduate
1,21,12.5,0,1,2,15,13,0,0,Graduate
1,26,0.0,1,0,10,10,0,2,1,Dropout
1,20,14.55,0,0,2,24,22,0,0,Graduate
0,19,12.52,0,1,0,15,15,0,0,Graduate
0,18,14.51,0,0,0,12,12,0,0,Graduate
0,18,14.09,0,0,0,15,15,0,0,Graduate
0,20,11.5,0,0,1,12,11,1,0,Graduate
0,20,11.2,0,0,5,11,6,1,1,Dropout
0,21,0.0,0,0,0,0,0,2,1,Dropout
0,22,13.71,0,0,0,23,23,0,0,Graduate
0,18,14.01,0,1,0,15,15,0,0,Graduate
0,18,12.52,0,0,1,15,14,0,1,Dropout
0,19,14.36,0,1,2,16,14,0,0,Graduate
0,19,14.51,0,0,2,16,14,0,0,Enrolled
0,18,14.7,0,0,2,16,14,0,0,Graduate
0,27,14.6,0,0,0,10,10,0,0,Enrolled
0,20,14.03,0,1,0,15,15,0,0,Graduate
0,20,6.75,0,0,6,12,6,2,1,Dropout
0,20,12.47,0,0,0,10,10,0,0,Graduate
0,19,13.2,0,0,0,10,10,0,0,Graduate
0,20,11.12,0,0,4,10,6,1,0,Enrolled
0,20,0.0,0,1,0,0,0,2,0,Graduate
0,20,0.0,0,0,0,0,0,2,0,Enrolled
0,27,14.44,0,0,3,21,18,1,0,Graduate
0,18,16.12,0,0,0,12,12,0,0,Graduate
0,18,15.44,0,0,0,15,15,0,0,Graduate
0,18,14.26,0,1,0,15,15,0,0,Graduate
0,20,12.96,0,0,1,10,9,0,0,Graduate
0,19,14.5,0,0,1,12,11,0,0,Enrolled
0,20,11.83,0,1,0,12,12,1,0,Graduate
0,18,13.76,0,0,0,16,16,0,0,Graduate
0,22,10.8,1,0,6,16,10,2,1,Dropout
0,22,12.88,1,1,3,12,9,1,0,Graduate
0,25,11.75,0,0,2,10,8,1,0,Enrolled
0,19,14.65,0,0,0,12,12,0,0,Graduate
0,21,12.64,0,0,3,12,9,1,1,Dropout
0,27,14.42,0,0,0,15,15,0,0,Graduate
0,18,12.77,0,0,2,14,12,0,0,Graduate
0,18,5.2,0,0,6,11,5,2,1,Dropout
1,19,0.0,0,0,14,14,0,2,1,Dropout
1,35,11.55,0,1,1,10,9,1,0,Graduate
1,23,13.82,0,0,1,10,9,0,0,Graduate
1,28,5.96,0,0,11,14,3,2,1,Dropout
1,19,12.33,0,0,5,10,5,1,0,Enrolled
1,19,12.46,0,0,5,12,7,1,0,Enrolled
1,20,11.8,1,0,1,10,9,1,1,Dropout
1,21,11.88,0,0,3,10,7,1,1,Dropout
1,18,13.58,0,0,1,12,11,0,0,Graduate
1,22,14.83,0,0,0,12,12,0,0,Graduate
1,21,6.14,0,0,5,10,5,2,0,Graduate
1,38,6.33,1,0,9,12,3,2,1,Dropout
1,20,0.0,0,0,0,0,0,2,0,Enrolled
1,19,0.0,0,0,0,0,0,2,1,Dropout
1,24,0.0,0,0,10,10,0,2,1,Dropout
1,19,0.0,0,0,12,12,0,2,1,Dropout
1,19,13.86,0,1,0,15,15,0,0,Graduate
1,19,12.1,0,0,1,10,9,0,0,Enrolled
1,31,0.0,0,0,10,10,0,2,1,Dropout
1,19,13.31,0,1,0,12,12,0,0,Graduate
1,22,11.78,0,0,1,12,11,1,0,Graduate
1,25,0.0,0,0,10,10,0,2,1,Dropout
1,18,8.07,0,0,8,15,7,2,1,Dropout
1,30,0.0,0,0,16,16,0,2,1,Dropout
1,18,15.63,0,1,0,16,16,0,0,Graduate
1,18,14.08,0,0,0,12,12,0,0,Graduate
1,18,0.0,0,0,12,12,0,2,1,Dropout
1,18,12.0,0,0,0,12,12,0,0,Graduate
1,25,12.64,0,1,0,12,12,0,0,Graduate
1,18,12.5,0,0,5,10,5,1,0,Enrolled
1,18,0.0,0,0,0,0,0,2,1,Dropout
1,19,11.5,0,0,2,10,8,1,0,Enrolled
1,25,13.04,0,0,6,14,8,2,1,Dropout
0,19,12.45,0,0,2,14,12,0,0,Graduate
0,31,12.12,0,0,2,13,11,0,0,Enrolled
0,20,13.38,0,1,0,16,16,0,0,Graduate
0,33,11.75,0,0,3,13,10,1,1,Dropout
0,24,12.0,1,0,6,12,6,2,0,Enrolled
0,18,12.46,0,1,0,12,12,0,0,Graduate
0,19,13.34,0,0,0,16,16,0,0,Graduate
0,20,13.6,0,1,2,15,13,0,0,Graduate
1,33,10.0,0,1,14,16,2,2,0,Enrolled
1,24,7.25,0,0,8,10,2,2,1,Dropout
1,24,0.0,0,0,10,10,0,2,1,Dropout
1,18,12.07,0,0,0,10,10,0,0,Graduate
0,18,10.99,0,1,1,12,11,1,0,Graduate
0,22,14.79,0,0,1,24,23,0,0,Graduate
0,18,11.78,0,1,1,12,11,1,0,Graduate
0,21,12.33,0,0,0,34,34,0,0,Graduate
0,38,11.67,0,0,3,10,7,1,1,Dropout
0,29,12.97,0,1,0,29,29,0,0,Graduate
0,20,11.38,0,1,4,12,8,1,0,Enrolled
0,18,0.0,0,0,12,12,0,2,1,Dropout
1,37,12.55,0,0,0,25,25,0,0,Graduate
1,20,12.2,0,0,0,10,10,0,0,Graduate
1,20,12.5,0,0,3,10,7,1,1,Dropout
1,40,11.58,1,0,5,10,5,1,1,Dropout
1,44,11.67,0,0,4,22,18,1,0,Enrolled
1,21,11.21,0,0,5,10,5,1,1,Dropout
1,21,13.28,0,0,2,16,14,0,0,Graduate
1,18,13.05,0,0,0,16,16,0,0,Graduate
1,18,12.89,0,0,2,15,13,0,0,Enrolled
1,27,14.0,0,0,0,12,12,0,0,Graduate
1,38,0.0,0,0,12,12,0,2,1,Dropout
1,18,13.13,0,0,4,12,8,1,1,Dropout
1,19,12.1,0,0,5,12,7,1,0,Enrolled
1,18,13.52,0,0,1,12,11,0,1,Dropout
1,19,10.83,1,0,7,12,5,2,1,Dropout
1,44,7.0,1,0,11,12,1,2,1,Dropout
1,26,11.25,0,0,5,12,7,1,1,Dropout
1,24,11.67,1,0,3,12,9,1,1,Dropout
1,27,0.0,0,0,12,12,0,2,1,Dropout
1,27,0.0,1,0,12,12,0,2,1,Dropout
1,25,11.97,0,0,9,32,23,2,1,Dropout
1,21,11.77,0,0,6,17,11,2,0,Enrolled
1,19,0.0,0,1,0,0,0,2,0,Graduate
1,20,11.9,0,0,3,12,9,1,0,Enrolled
1,20,5.25,0,0,8,10,2,2,0,Enrolled
1,20,0.0,1,0,10,10,0,2,1,Dropout
1,18,14.2,0,1,0,10,10,0,0,Enrolled
1,19,12.49,1,0,3,23,20,1,0,Enrolled
0,22,6.33,0,0,9,12,3,2,1,Dropout
0,19,14.71,0,0,0,12,12,0,0,Graduate
0,18,12.86,0,1,1,15,14,0,0,Graduate
0,20,12.25,1,0,0,12,12,0,0,Graduate
0,18,0.0,0,1,0,0,0,2,1,Dropout
1,36,15.89,0,0,0,12,12,0,0,Graduate
1,19,10.88,1,0,3,10,7,1,0,Graduate
1,21,12.62,0,1,0,20,20,0,0,Graduate
0,26,0.0,0,0,10,10,0,2,1,Dropout
0,29,14.17,1,0,12,16,4,2,1,Dropout
1,26,14.4,0,0,0,14,14,0,0,Enrolled
1,27,0.0,0,0,15,15,0,2,1,Dropout
1,32,11.17,1,0,9,15,6,2,0,Enrolled
0,23,13.12,0,1,3,12,9,1,0,Enrolled
0,24,10.25,0,0,4,10,6,1,0,Enrolled
0,19,13.96,0,1,0,12,12,0,0,Graduate
1,25,11.83,0,0,3,12,9,1,0,Enrolled
1,19,10.4,0,0,4,12,8,1,0,Enrolled
1,20,0.0,0,0,8,8,0,2,1,Dropout
1,33,12.11,0,0,0,16,16,0,0,Graduate
1,35,11.4,1,0,0,10,10,1,1,Dropout
1,23,11.2,0,0,2,10,8,1,0,Graduate
1,19,14.11,0,0,0,15,15,0,0,Graduate
1,21,12.52,0,0,2,12,10,0,0,Enrolled
1,21,12.33,0,1,0,12,12,0,0,Graduate
1,27,15.57,0,0,2,16,14,0,1,Dropout
1,19,11.5,1,0,4,10,6,1,0,Enrolled
1,28,15.01,0,0,0,15,15,0,1,Dropout
1,25,11.25,0,0,3,10,7,1,0,Enrolled
1,42,0.0,0,0,12,12,0,2,1,Dropout
1,27,13.62,0,0,2,10,8,0,0,Graduate
1,23,5.62,0,0,8,12,4,2,1,Dropout
1,18,11.74,0,1,0,12,12,1,0,Graduate
1,26,13.08,0,0,2,16,14,0,0,Graduate
1,18,0.0,0,0,10,10,0,2,1,Dropout
1,29,12.25,1,0,5,10,5,1,1,Dropout
1,22,0.0,0,0,12,12,0,2,1,Dropout
0,21,12.73,0,0,4,14,10,1,0,Enrolled
0,19,13.51,0,1,2,16,14,0,0,Graduate
0,18,12.5,0,1,0,12,12,0,0,Graduate
0,18,13.33,0,1,4,10,6,1,1,Dropout
0,40,13.07,1,0,4,12,8,1,1,Dropout
0,20,6.17,1,0,9,12,3,2,1,Dropout
1,18,12.29,0,0,6,16,10,2,1,Dropout
1,31,12.81,0,0,3,22,19,1,0,Graduate
1,18,12.15,0,1,1,10,9,0,0,Graduate
1,22,11.49,0,0,2,12,10,1,1,Dropout
1,38,0.0,1,0,10,10,0,2,1,Dropout
1,33,0.0,0,0,10,10,0,2,1,Dropout
1,19,11.65,0,1,2,10,8,1,0,Enrolled
1,18,0.0,0,0,12,12,0,2,1,Dropout
1,18,12.1,0,1,1,10,9,0,0,Enrolled
1,27,12.67,0,0,0,11,11,0,0,Graduate
1,26,12.63,0,0,0,12,12,0,0,Graduate
0,19,13.16,0,1,0,15,15,0,0,Graduate
1,44,12.35,0,0,4,14,10,1,1,Dropout
1,19,11.75,0,0,0,10,10,1,0,Graduate
1,20,0.0,0,0,12,12,0,2,1,Dropout
1,24,14.31,1,0,0,12,12,0,0,Enrolled
0,31,11.68,0,0,2,28,26,1,0,Graduate
0,25,13.0,0,0,0,12,12,0,0,Graduate
0,19,0.0,1,0,12,12,0,2,1,Dropout
0,18,14.32,0,0,0,15,15,0,1,Dropout
0,19,12.33,0,0,4,12,8,1,0,Enrolled
0,19,11.88,0,1,5,14,9,1,0,Enrolled
0,19,5.5,0,0,9,10,1,2,0,Enrolled
0,24,11.08,0,0,8,12,4,2,1,Dropout
0,20,13.58,0,0,0,12,12,0,0,Graduate
0,18,14.44,0,0,0,12,12,0,0,Graduate
0,18,13.81,0,1,0,12,12,0,0,Graduate
0,21,10.92,0,0,5,10,5,1,0,Enrolled
0,28,0.0,1,0,14,14,0,2,1,Dropout
0,18,11.79,0,1,1,10,9,1,0,Enrolled
0,18,12.25,1,0,3,12,9,1,1,Dropout
0,18,12.75,0,1,1,12,11,0,0,Graduate
0,18,11.7,0,1,0,10,10,1,0,Graduate
0,19,11.48,0,1,4,10,6,1,1,Dropout
0,19,14.38,0,1,1,15,14,0,0,Graduate
0,20,11.45,1,1,1,12,11,1,0,Graduate
0,34,12.24,0,0,2,18,16,0,0,Graduate
0,39,12.16,0,0,4,14,10,1,0,Enrolled
0,19,13.43,0,0,0,16,16,0,0,Graduate
0,24,15.33,0,0,4,12,8,1,0,Graduate
0,18,0.0,0,0,12,12,0,2,1,Dropout
1,19,5.25,0,0,8,10,2,2,1,Dropout
1,18,11.4,0,1,2,10,8,1,0,Graduate
1,20,12.3,1,0,0,10,10,0,0,Enrolled
1,19,12.72,1,0,0,15,15,0,0,Graduate
1,19,12.3,0,0,6,12,6,2,1,Dropout
1,19,12.96,0,0,2,12,10,0,1,Dropout
1,41,10.38,0,0,4,10,6,1,1,Dropout
1,19,13.09,0,0,1,15,14,0,0,Graduate
1,19,11.75,0,0,5,12,7,1,0,Enrolled
1,23,0.0,0,0,15,15,0,2,1,Dropout
1,18,14.04,0,0,0,10,10,0,1,Dropout
1,19,12.2,0,0,0,10,10,0,0,Graduate
1,20,14.33,0,0,0,12,12,0,0,Graduate
1,35,11.0,1,0,6,10,4,2,1,Dropout
1,34,0.0,0,0,12,12,0,2,1,Dropout
0,19,12.35,1,1,0,12,12,0,0,Graduate
1,22,11.95,1,0,2,12,10,1,0,Graduate
1,20,13.25,0,0,0,12,12,0,0,Graduate
1,27,12.5,0,0,3,7,4,1,0,Enrolled
1,30,0.0,1,0,10,10,0,2,1,Dropout
1,34,5.5,0,0,9,10,1,2,0,Enrolled
1,20,5.25,0,0,10,12,2,2,1,Dropout
1,18,12.5,0,0,0,12,12,0,0,Graduate
1,26,0.0,0,1,10,10,0,2,1,Dropout
1,26,12.4,0,0,0,10,10,0,0,Graduate
1,26,5.25,0,0,8,10,2,2,1,Dropout
1,31,0.0,1,0,10,10,0,2,1,Dropout
1,20,14.46,0,1,0,23,23,0,0,Graduate
1,19,12.17,0,0,3,12,9,1,0,Graduate
1,23,0.0,1,0,10,10,0,2,1,Dropout
1,20,6.5,0,1,13,14,1,2,1,Dropout
1,20,15.34,0,0,1,17,16,0,0,Graduate
1,29,0.0,0,0,11,11,0,2,1,Dropout
1,20,12.46,0,1,2,12,10,0,0,Graduate
1,24,13.3,0,0,2,14,12,0,0,Graduate
1,37,0.0,0,0,14,14,0,2,1,Dropout
1,18,0.0,0,0,15,15,0,2,1,Dropout
1,18,0.0,1,1,0,0,0,2,1,Dropout
1,18,13.56,0,0,2,16,14,0,0,Graduate
1,41,14.48,1,0,2,13,11,0,0,Enrolled
1,35,11.17,0,0,5,12,7,1,1,Dropout
0,19,0.0,0,0,11,11,0,2,1,Dropout
1,18,0.0,0,0,0,0,0,2,0,Graduate
0,48,11.74,0,0,7,14,7,2,0,Enrolled
0,19,12.18,0,0,2,14,12,0,0,Graduate
1,30,11.42,0,0,7,17,10,2,1,Dropout
1,51,0.0,1,0,8,8,0,2,1,Dropout
0,18,14.67,0,0,1,12,11,0,0,Graduate
0,18,0.0,0,0,0,0,0,2,0,Graduate
0,18,0.0,0,0,0,0,0,2,0,Graduate
0,18,13.44,0,1,0,16,16,0,0,Graduate
0,18,6.75,0,0,6,10,4,2,1,Dropout
0,18,0.0,0,0,0,0,0,2,0,Enrolled
0,23,11.84,0,0,0,34,34,1,0,Graduate
0,19,10.75,0,0,7,12,5,2,0,Enrolled
0,21,11.75,0,0,6,12,6,2,0,Enrolled
0,18,11.85,1,0,3,12,9,1,1,Dropout
0,18,0.0,0,0,0,0,0,2,0,Graduate
0,21,14.25,0,0,2,20,18,0,0,Graduate
0,20,13.0,1,0,0,12,12,0,0,Graduate
0,24,12.28,0,0,3,21,18,1,0,Graduate
0,18,14.56,0,0,0,12,12,0,0,Graduate
0,18,13.12,0,0,2,14,12,0,0,Graduate
0,19,12.25,0,0,0,12,12,0,0,Graduate
0,20,13.75,0,1,0,12,12,0,0,Graduate
0,18,14.77,0,0,0,15,15,0,0,Graduate
0,18,12.94,0,0,2,16,14,0,0,Graduate
0,19,11.67,0,0,2,12,10,1,0,Enrolled
0,19,14.27,0,0,2,14,12,0,0,Graduate
0,18,13.5,0,0,2,12,10,0,0,Graduate
0,20,12.48,0,0,0,16,16,0,0,Graduate
0,18,14.37,0,0,0,15,15,0,0,Graduate
0,18,5.33,1,0,9,12,3,2,1,Dropout
0,18,13.8,0,0,2,12,10,0,0,Graduate
0,18,13.45,0,0,2,14,12,0,0,Graduate
0,18,12.6,0,1,2,14,12,0,0,Graduate
0,20,12.71,0,0,0,15,15,0,0,Graduate
0,22,11.8,0,1,2,12,10,1,0,Graduate
0,20,13.4,1,0,2,12,10,0,0,Enrolled
0,20,13.85,0,0,5,12,7,1,0,Enrolled
0,18,13.92,0,0,0,12,12,0,0,Graduate
0,18,11.4,0,0,4,12,8,1,0,Enrolled
0,18,12.85,0,0,1,10,9,0,0,Graduate
0,18,7.0,1,1,11,12,1,2,1,Dropout
0,19,13.94,0,0,1,14,13,0,0,Graduate
0,19,12.61,0,1,0,10,10,0,0,Graduate
0,18,12.96,0,1,0,12,12,0,0,Graduate
0,18,12.4,0,1,2,12,10,0,0,Enrolled
0,18,14.99,0,1,0,15,15,0,0,Graduate
0,18,13.12,0,0,0,15,15,0,0,Graduate
0,19,13.45,0,0,0,12,12,0,0,Graduate
0,18,11.12,0,0,3,12,9,1,0,Graduate
0,25,13.37,0,1,0,16,16,0,0,Graduate
0,19,12.82,0,1,2,15,13,0,0,Graduate
0,18,13.9,0,0,0,15,15,0,0,Graduate
0,19,12.9,0,0,2,12,10,0,0,Graduate
0,18,13.68,0,0,2,14,12,0,0,Graduate
0,24,12.5,0,0,6,12,6,2,1,Dropout
0,21,12.0,0,0,2,12,10,0,0,Graduate
0,18,12.87,0,1,0,12,12,0,0,Graduate
0,18,13.17,0,0,0,12,12,0,0,Graduate
0,20,14.75,0,1,0,12,12,0,0,Graduate
0,19,12.03,0,0,1,12,11,0,0,Graduate
0,19,13.5,0,1,0,12,12,0,1,Dropout
0,30,14.83,0,0,0,15,15,0,0,Graduate
0,18,14.04,0,0,0,16,16,0,0,Graduate
0,18,12.5,0,0,3,10,7,1,0,Graduate
0,18,13.33,0,1,0,12,12,0,0,Graduate
0,20,12.05,0,0,2,15,13,0,0,Graduate
0,19,0.0,0,0,12,12,0,2,1,Dropout
0,19,0.0,0,0,12,12,0,2,1,Dropout
0,19,0.0,0,0,0,0,0,2,1,Dropout
0,18,12.14,0,1,0,12,12,0,0,Graduate
0,17,12.46,0,0,6,16,10,2,0,Enrolled
0,19,12.67,0,0,2,14,12,0,0,Graduate
0,18,11.67,0,0,5,12,7,1,0,Enrolled
0,25,14.81,0,0,2,16,14,0,0,Graduate
0,19,11.16,0,0,1,12,11,1,1,Dropout
0,24,13.06,1,0,4,18,14,1,0,Enrolled
0,19,12.75,1,1,0,12,12,0,0,Graduate
0,20,0.0,0,1,16,16,0,2,0,Enrolled
0,20,13.4,0,1,2,12,10,0,0,Graduate
0,20,13.22,0,1,0,15,15,0,0,Graduate
0,19,10.79,0,0,3,10,7,1,0,Graduate
0,31,13.64,0,0,1,24,23,0,0,Graduate
0,20,12.67,0,0,4,10,6,1,0,Graduate
0,18,11.97,0,0,2,10,8,1,0,Enrolled
0,18,11.96,1,0,5,12,7,1,0,Enrolled
0,18,14.53,0,0,1,12,11,0,0,Graduate
0,20,11.81,1,0,10,21,11,2,0,Enrolled
0,20,13.49,0,1,0,12,12,0,0,Graduate
0,19,12.16,0,1,2,12,10,0,1,Dropout
0,21,11.8,0,1,0,10,10,1,0,Graduate
0,18,13.19,0,0,0,15,15,0,0,Graduate
0,21,12.2,0,0,1,21,20,0,1,Dropout
0,19,12.74,0,0,3,14,11,1,0,Enrolled
0,20,13.0,0,0,1,12,11,0,0,Graduate
0,20,13.64,0,0,3,12,9,1,0,Enrolled
0,18,14.0,0,1,1,12,11,0,0,Graduate
0,18,11.88,0,1,1,10,9,1,0,Graduate
0,18,11.58,0,1,0,12,12,1,0,Graduate
0,21,13.14,0,1,4,12,8,1,0,Graduate
0,18,13.97,0,0,2,14,12,0,0,Graduate
0,18,14.14,0,1,0,16,16,0,0,Graduate
0,20,11.68,0,1,4,12,8,1,0,Graduate
0,32,14.66,0,1,0,16,16,0,0,Graduate
0,34,0.0,0,0,10,10,0,2,0,Enrolled
0,23,12.83,0,1,1,15,14,0,0,Graduate
0,18,11.72,0,0,3,12,9,1,0,Enrolled
0,18,12.5,0,0,2,12,10,0,0,Graduate
0,34,0.0,0,0,0,0,0,2,1,Dropout
0,25,11.54,1,0,2,12,10,1,0,Enrolled
0,21,12.0,0,0,0,10,10,0,0,Graduate
0,20,0.0,0,1,12,12,0,2,1,Dropout
0,18,11.5,0,0,0,12,12,1,0,Graduate
0,18,13.48,0,0,0,12,12,0,0,Graduate
0,18,13.1,0,0,0,12,12,0,0,Graduate
0,24,5.0,0,0,11,12,1,2,1,Dropout
0,32,10.8,1,0,1,28,27,1,0,Graduate
0,24,10.81,1,0,3,12,9,1,1,Dropout
0,18,6.92,0,1,6,12,6,2,1,Dropout
0,28,12.73,0,0,1,12,11,0,0,Graduate
0,18,11.83,0,1,2,12,10,1,1,Dropout
0,24,0.0,0,0,11,11,0,2,1,Dropout
0,19,13.8,0,0,0,10,10,0,0,Graduate
0,44,14.5,0,0,0,12,12,0,0,Graduate
0,18,13.17,0,1,0,12,12,0,0,Graduate
0,18,0.0,0,0,0,0,0,2,0,Graduate
0,22,0.0,0,0,12,12,0,2,1,Dropout
0,18,12.5,0,1,2,14,12,0,0,Graduate
0,44,12.1,0,0,0,10,10,0,0,Graduate
0,33,11.9,1,0,2,12,10,1,1,Dropout
0,32,0.0,1,0,11,11,0,2,1,Dropout
0,35,0.0,0,0,12,12,0,2,1,Dropout
0,20,12.39,0,0,0,12,12,0,0,Graduate
0,24,12.4,0,0,2,12,10,0,0,Graduate
0,19,13.88,0,0,0,15,15,0,0,Graduate
0,21,12.3,0,0,2,12,10,0,0,Enrolled
1,19,13.75,0,1,0,12,12,0,0,Graduate
1,27,0.0,0,0,12,12,0,2,1,Dropout
0,30,0.0,0,0,12,12,0,2,1,Dropout
1,21,0.0,0,0,0,0,0,2,1,Dropout
1,19,11.89,0,0,0,12,12,1,0,Graduate
0,34,11.62,0,0,4,10,6,1,0,Enrolled
1,18,12.37,0,0,1,15,14,0,0,Graduate
1,21,0.0,0,0,0,0,0,2,0,Graduate
1,17,0.0,0,0,0,0,0,2,0,Enrolled
0,19,12.97,0,1,2,14,12,0,0,Graduate
1,18,13.75,0,0,0,12,12,0,0,Graduate
0,19,14.25,0,0,0,15,15,0,0,Graduate
0,45,6.08,1,0,13,18,5,2,1,Dropout
0,26,12.46,0,0,2,12,10,0,0,Graduate
1,51,0.0,0,0,9,9,0,2,1,Dropout
1,49,13.23,1,1,0,12,12,0,0,Graduate
1,22,14.44,0,0,6,13,7,2,0,Enrolled
1,22,10.0,0,0,7,10,3,2,1,Dropout
0,33,11.75,0,0,6,10,4,2,1,Dropout
0,20,11.55,0,0,1,10,9,1,0,Graduate
0,18,12.08,0,1,0,12,12,0,0,Graduate
0,20,11.33,1,0,7,12,5,2,1,Dropout
0,37,12.51,0,0,3,20,17,1,0,Graduate
1,18,13.58,0,0,0,12,12,0,0,Graduate
0,19,12.33,0,0,0,12,12,0,0,Graduate
0,21,12.9,0,0,2,12,10,0,0,Graduate
0,20,12.81,0,0,2,15,13,0,0,Graduate
0,19,0.0,0,0,15,15,0,2,1,Dropout
